location,year_week,new_cases,new_deaths,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations
India,2022-05-23/2022-05-29,16672.0,173.0,43153043.0,524586.0,1011066751.0,887503757.0,1931892904.0
India,2022-05-30/2022-06-05,23774.0,106.0,43176817.0,524692.0,1012178184.0,892593726.0,1939962957.0
India,2022-06-06/2022-06-12,45200.0,69.0,43222017.0,524761.0,1013473564.0,899123575.0,1949991113.0
India,2022-06-13/2022-06-19,74675.0,94.0,43296692.0,524855.0,1014700077.0,905759251.0,1960498702.0
India,2022-06-20/2022-06-26,93281.0,144.0,43389973.0,524999.0,1015812743.0,911401679.0,1969852777.0
India,2022-06-27/2022-07-03,112456.0,200.0,43502429.0,525199.0,1016937915.0,916273442.0,1978551059.0
India,2022-07-04/2022-07-10,120222.0,229.0,43622651.0,525428.0,1017996645.0,920505305.0,1986908392.0
India,2022-07-11/2022-07-17,127948.0,281.0,43750599.0,525709.0,1018896980.0,925286833.0,1996965088.0
India,2022-07-18/2022-07-24,138156.0,324.0,43888755.0,526033.0,1020201502.0,929485331.0,2020403475.0
India,2022-07-25/2022-07-31,131056.0,324.0,44019811.0,526357.0,1021327183.0,932775394.0,2042774905.0
India,2022-08-01/2022-08-07,125921.0,332.0,44145732.0,526689.0,1022282731.0,935516836.0,2062862077.0
India,2022-08-08/2022-08-14,107732.0,348.0,44253464.0,527037.0,1023010325.0,937694109.0,2080314240.0
India,2022-08-15/2022-08-21,85965.0,295.0,44339429.0,527332.0,1023568977.0,939457024.0,2097388903.0
India,2022-08-22/2022-08-28,68703.0,422.0,44408132.0,527754.0,1024314319.0,941719531.0,2117020150.0
India,2022-08-29/2022-09-04,48403.0,237.0,44456535.0,527991.0,1024831365.0,943294210.0,2132658458.0
India,2022-09-05/2022-09-11,38824.0,159.0,44495359.0,528150.0,1025330630.0,944970466.0,2150122402.0
India,2022-09-12/2022-09-18,38829.0,187.0,44534188.0,528337.0,1025814756.0,946508327.0,2165982650.0
India,2022-09-19/2022-09-25,33926.0,173.0,44568114.0,528510.0,1026153814.0,947573788.0,2175957465.0
India,2022-09-26/2022-10-02,26373.0,163.0,44594487.0,528673.0,1026427876.0,948592361.0,2187548762.0
India,2022-10-03/2022-10-09,17526.0,126.0,44612013.0,528799.0,1026515438.0,948925816.0,2189790426.0
India,2022-10-10/2022-10-16,16815.0,96.0,44628828.0,528895.0,1026669165.0,949453930.0,2193219253.0
India,2022-10-17/2022-10-23,13914.0,66.0,44642742.0,528961.0,1026816174.0,949937200.0,2195580184.0
India,2022-10-24/2022-10-30,9524.0,55.0,44652266.0,529016.0,1026856716.0,950090439.0,2196335748.0
India,2022-10-31/2022-11-06,8313.0,1484.0,44660579.0,530500.0,1026907906.0,950278552.0,2197262288.0
India,2022-11-07/2022-11-13,5798.0,31.0,44666377.0,530531.0,1026954849.0,950447893.0,2197978762.0
India,2022-11-14/2022-11-20,2638.0,43.0,44669015.0,530574.0,1026996633.0,950606106.0,2198603903.0
India,2022-11-21/2022-11-27,2547.0,38.0,44671562.0,530612.0,1027035849.0,950724853.0,2199058598.0
India,2022-11-28/2022-12-04,1830.0,16.0,44673392.0,530628.0,1027062119.0,950823043.0,2199404380.0
India,2022-12-05/2022-12-11,1430.0,30.0,44674822.0,530658.0,1027087217.0,950909151.0,2199683095.0
India,2022-12-12/2022-12-18,1130.0,14.0,44675952.0,530672.0,1027117507.0,951006502.0,2200010800.0
India,2022-12-19/2022-12-25,1154.0,21.0,44677106.0,530693.0,1027154597.0,951119216.0,2200495328.0
India,2022-12-26/2023-01-01,1543.0,12.0,44678649.0,530705.0,1027204886.0,951216009.0,2201044679.0
India,2023-01-02/2023-01-08,1275.0,15.0,44679924.0,530720.0,1027228167.0,951274467.0,2201370207.0
India,2023-01-09/2023-01-15,1116.0,6.0,44681040.0,530726.0,1027248959.0,951336433.0,2201675334.0
India,2023-01-16/2023-01-22,881.0,7.0,44681921.0,530733.0,1027277706.0,951457282.0,2202785299.0
India,2023-01-23/2023-01-29,718.0,7.0,44682639.0,530740.0,1027310660.0,951613583.0,2204066383.0
India,2023-01-30/2023-02-05,724.0,5.0,44683363.0,530745.0,1027346076.0,951782313.0,2205732045.0
India,2023-02-06/2023-02-12,755.0,5.0,44684118.0,530750.0,1027361364.0,951848120.0,2206269503.0
India,2023-02-13/2023-02-19,799.0,10.0,44684917.0,530760.0,1027366642.0,951863387.0,2206311696.0
India,2023-02-20/2023-02-26,1100.0,9.0,44686017.0,530769.0,1027372714.0,951879089.0,2206353431.0
India,2023-02-27/2023-03-05,1803.0,6.0,44687820.0,530775.0,1027378348.0,951894056.0,2206395019.0
India,2023-03-06/2023-03-12,2672.0,6.0,44690492.0,530781.0,1027381923.0,951905632.0,2206427310.0
India,2023-03-13/2023-03-19,4928.0,21.0,44695420.0,530802.0,1027387690.0,951924045.0,2206477662.0
India,2023-03-20/2023-03-26,8727.0,29.0,44704147.0,530831.0,1027393464.0,951941166.0,2206525453.0
India,2023-03-27/2023-04-02,18458.0,50.0,44722605.0,530881.0,1027400039.0,951961044.0,2206584467.0
India,2023-04-03/2023-04-09,34011.0,84.0,44756616.0,530965.0,1027401427.0,951964106.0,2206595334.0
India,2023-04-10/2023-04-16,61499.0,149.0,44818115.0,531114.0,1027402534.0,951965122.0,2206598920.0
India,2023-04-17/2023-04-23,73874.0,215.0,44891989.0,531329.0,1027403517.0,951966556.0,2206612148.0
India,2023-04-24/2023-04-30,53400.0,204.0,44945389.0,531533.0,1027404628.0,951968069.0,2206638852.0
India,2023-05-01/2023-05-07,24241.0,147.0,44969630.0,531680.0,1027405436.0,951968991.0,2206651926.0
India,2023-05-08/2023-05-14,11044.0,90.0,44980674.0,531770.0,1027406191.0,951970333.0,2206664302.0
India,2023-05-15/2023-05-21,5787.0,62.0,44986461.0,531832.0,1027406959.0,951972429.0,2206670777.0
India,2023-05-22/2023-05-28,3283.0,32.0,44989744.0,531864.0,1027407858.0,951975120.0,2206679740.0
India,2023-05-29/2023-06-04,1838.0,16.0,44991582.0,531880.0,1027408671.0,951976486.0,2206685701.0
India,2023-06-05/2023-06-11,1206.0,11.0,44992788.0,531891.0,1027410359.0,951977546.0,2206703190.0
India,2023-06-12/2023-06-18,692.0,4.0,44993480.0,531895.0,1027411089.0,951978113.0,2206706658.0
India,2023-06-19/2023-06-25,472.0,8.0,44993952.0,531903.0,1027411731.0,951978605.0,2206709397.0
India,2023-06-26/2023-07-02,329.0,4.0,44994281.0,531907.0,1027412316.0,951979039.0,2206711895.0
India,2023-07-03/2023-07-09,294.0,6.0,44994575.0,531913.0,1027412861.0,951979378.0,2206716406.0
India,2023-07-10/2023-07-16,303.0,2.0,44994878.0,531915.0,1027413423.0,951980435.0,2206720221.0
India,2023-07-17/2023-07-23,386.0,0.0,44995264.0,531915.0,1027413946.0,951981196.0,2206722950.0
India,2023-07-24/2023-07-30,324.0,1.0,44995588.0,531916.0,1027414450.0,951981666.0,2206725652.0
India,2023-07-31/2023-08-06,392.0,2.0,44995980.0,531918.0,1027415093.0,951982084.0,2206728111.0
India,2023-08-07/2023-08-13,294.0,3.0,44996274.0,531921.0,1027415564.0,951982474.0,2206730432.0
India,2023-08-14/2023-08-20,325.0,4.0,44996599.0,531925.0,1027416011.0,951982961.0,2206733667.0
India,2023-08-21/2023-08-27,364.0,3.0,44996963.0,531928.0,1027416599.0,951984303.0,2206739561.0
India,2023-08-28/2023-09-03,363.0,95.0,44997326.0,532023.0,1027416886.0,951984538.0,2206740582.0
India,2023-09-04/2023-09-10,384.0,4.0,44997710.0,532027.0,1027417208.0,951984744.0,2206741515.0
India,2023-09-11/2023-09-17,452.0,3.0,44998162.0,532030.0,1027417545.0,951985003.0,2206742614.0
India,2023-09-18/2023-09-24,363.0,1.0,44998525.0,532031.0,1027417843.0,951985202.0,2206743504.0
India,2023-09-25/2023-10-01,313.0,1.0,44998838.0,532032.0,1027418163.0,951985356.0,2206744310.0
India,2023-10-02/2023-10-08,490.0,2.0,44999328.0,532034.0,1027418442.0,951985548.0,2206745072.0
India,2023-10-09/2023-10-15,260.0,3.0,44999588.0,532037.0,1027418758.0,951985745.0,2206746004.0
India,2023-10-16/2023-10-22,1464.0,1254.0,45001052.0,533291.0,1027419033.0,951985939.0,2206746777.0
India,2023-10-23/2023-10-29,193.0,2.0,45001245.0,533293.0,1027419205.0,951986093.0,2206747344.0
India,2023-10-30/2023-11-05,139.0,1.0,45001384.0,533294.0,1027419409.0,951986324.0,2206748064.0
India,2023-11-06/2023-11-12,72.0,1.0,45001456.0,533295.0,1027419581.0,951986490.0,2206748688.0
India,2023-11-13/2023-11-19,119.0,0.0,45001575.0,533295.0,1027419729.0,951986658.0,2206749228.0
India,2023-11-20/2023-11-26,189.0,3.0,45001764.0,533298.0,1027419942.0,951986809.0,2206749855.0
India,2023-11-27/2023-12-03,415.0,2.0,45002179.0,533300.0,1027420150.0,951986973.0,2206750473.0
India,2023-12-04/2023-12-10,876.0,6.0,45003055.0,533306.0,1027420329.0,951987078.0,2206751015.0
India,2023-12-11/2023-12-17,1761.0,10.0,45004816.0,533316.0,1027420507.0,951987225.0,2206751585.0
India,2023-12-18/2023-12-24,3804.0,17.0,45008620.0,533333.0,1027420529.0,951987234.0,2206751639.0
India,2023-12-25/2023-12-31,4552.0,28.0,45013172.0,533361.0,,,
India,2024-01-01/2024-01-07,4962.0,31.0,45018134.0,533392.0,1027421227.0,951987683.0,2206754170.0
India,2024-01-08/2024-01-14,3624.0,22.0,45021758.0,533414.0,1027421445.0,951987870.0,2206755544.0
India,2024-01-15/2024-01-21,1993.0,20.0,45023751.0,533434.0,1027421607.0,951988020.0,2206756985.0
India,2024-01-22/2024-01-28,1325.0,11.0,45025076.0,533445.0,1027421751.0,951988173.0,2206757784.0
India,2024-01-29/2024-02-04,1063.0,9.0,45026139.0,533454.0,1027422007.0,951988233.0,2206759948.0
India,2024-02-05/2024-02-11,1012.0,8.0,45027151.0,533462.0,1027422264.0,951988284.0,2206761155.0
India,2024-02-12/2024-02-18,902.0,10.0,45028053.0,533472.0,1027423945.0,951988333.0,2206766427.0
India,2024-02-19/2024-02-25,982.0,6.0,45029035.0,533478.0,1027428674.0,951988529.0,2206775216.0
India,2024-02-26/2024-03-03,1177.0,17.0,45030212.0,533495.0,1027429620.0,951988563.0,2206779419.0
India,2024-03-04/2024-03-10,1202.0,15.0,45031414.0,533510.0,1027429657.0,951988577.0,2206782234.0
India,2024-03-11/2024-03-17,1241.0,11.0,45032655.0,533521.0,1027432459.0,951988781.0,2206802191.0
India,2024-03-18/2024-03-24,989.0,18.0,45033644.0,533539.0,1027435122.0,951989828.0,2206843933.0
India,2024-03-25/2024-03-31,716.0,13.0,45034360.0,533552.0,1027438304.0,951990034.0,2206865838.0
India,2024-04-01/2024-04-07,695.0,13.0,45035055.0,533565.0,1027438362.0,951990069.0,2206865998.0
India,2024-04-08/2024-04-14,518.0,9.0,45035573.0,533574.0,1027438409.0,951990109.0,2206866129.0
India,2024-04-15/2024-04-21,624.0,7.0,45036197.0,533581.0,1027438461.0,951990144.0,2206866303.0
India,2024-04-22/2024-04-28,756.0,4.0,45036953.0,533585.0,1027438515.0,951990193.0,2206866511.0
India,2024-04-29/2024-05-05,823.0,4.0,45037776.0,533589.0,1027438546.0,951990230.0,2206866634.0
India,2024-05-06/2024-05-12,742.0,10.0,45038518.0,533599.0,1027438572.0,951990262.0,2206866775.0
India,2024-05-13/2024-05-19,622.0,11.0,45039140.0,533610.0,1027438576.0,951990273.0,2206866801.0
India,2024-05-20/2024-05-26,370.0,2.0,45039510.0,533612.0,1027438628.0,951990329.0,2206867057.0
India,2024-05-27/2024-06-02,362.0,5.0,45039872.0,533617.0,1027438658.0,951990356.0,2206867227.0
India,2024-06-03/2024-06-09,164.0,2.0,45040036.0,533619.0,1027438692.0,951990376.0,2206867324.0
India,2024-06-10/2024-06-16,38.0,0.0,45040074.0,533619.0,1027438716.0,951990391.0,2206867401.0
India,2024-06-17/2024-06-23,210.0,2.0,45040284.0,533621.0,1027438743.0,951990409.0,2206867489.0
India,2024-06-24/2024-06-30,334.0,1.0,45040618.0,533622.0,1027438787.0,951990441.0,2206867624.0
India,2024-07-01/2024-07-07,134.0,0.0,45040752.0,533622.0,1027438813.0,951990453.0,2206867688.0
India,2024-07-08/2024-07-14,0.0,0.0,45040752.0,533622.0,1027438840.0,951990473.0,2206867756.0
India,2024-07-15/2024-07-21,440.0,1.0,45041192.0,533623.0,1027438859.0,951990485.0,2206867803.0
India,2024-07-22/2024-07-28,243.0,0.0,45041435.0,533623.0,1027438866.0,951990495.0,2206867838.0
India,2024-07-29/2024-08-04,313.0,0.0,45041748.0,533623.0,1027438900.0,951990527.0,2206867938.0
India,2024-08-05/2024-08-11,0.0,0.0,,,1027438922.0,951990547.0,2206867993.0
India,2024-08-12/2024-08-18,0.0,0.0,,,1027438924.0,951990552.0,2206868000.0
Italy,2019-12-30/2020-01-05,0.0,0.0,0.0,0.0,,,
Italy,2020-01-06/2020-01-12,0.0,0.0,0.0,0.0,,,
Italy,2020-01-13/2020-01-19,0.0,0.0,0.0,0.0,,,
Italy,2020-01-20/2020-01-26,0.0,0.0,0.0,0.0,,,
Italy,2020-01-27/2020-02-02,3.0,0.0,3.0,0.0,,,
Italy,2020-02-03/2020-02-09,0.0,0.0,3.0,0.0,,,
Italy,2020-02-10/2020-02-16,0.0,0.0,3.0,0.0,,,
Italy,2020-02-17/2020-02-23,76.0,2.0,79.0,2.0,,,
Italy,2020-02-24/2020-03-01,1049.0,27.0,1128.0,29.0,,,
Italy,2020-03-02/2020-03-08,4755.0,204.0,5883.0,233.0,,,
Italy,2020-03-09/2020-03-15,15274.0,1208.0,21157.0,1441.0,,,
Italy,2020-03-16/2020-03-22,32421.0,3384.0,53578.0,4825.0,,,
Italy,2020-03-23/2020-03-29,38894.0,5198.0,92472.0,10023.0,,,
Italy,2020-03-30/2020-04-05,32160.0,5339.0,124632.0,15362.0,,,
Italy,2020-04-06/2020-04-12,27639.0,4106.0,152271.0,19468.0,,,
Italy,2020-04-13/2020-04-19,23654.0,3759.0,175925.0,23227.0,,,
Italy,2020-04-20/2020-04-26,19426.0,3157.0,195351.0,26384.0,,,
Italy,2020-04-27/2020-05-03,13977.0,2326.0,209328.0,28710.0,,,
Italy,2020-05-04/2020-05-10,8940.0,1685.0,218268.0,30395.0,,,
Italy,2020-05-11/2020-05-17,6492.0,1368.0,224760.0,31763.0,,,
Italy,2020-05-18/2020-05-24,4567.0,972.0,229327.0,32735.0,,,
Italy,2020-05-25/2020-05-31,3337.0,605.0,232664.0,33340.0,,,
Italy,2020-06-01/2020-06-07,2137.0,506.0,234801.0,33846.0,,,
Italy,2020-06-08/2020-06-14,1850.0,455.0,236651.0,34301.0,,,
Italy,2020-06-15/2020-06-21,2023.0,309.0,238674.0,34610.0,,,
Italy,2020-06-22/2020-06-28,1861.0,106.0,240535.0,34716.0,,,
Italy,2020-06-29/2020-07-05,1283.0,138.0,241818.0,34854.0,,,
Italy,2020-07-06/2020-07-12,1408.0,91.0,243226.0,34945.0,,,
Italy,2020-07-13/2020-07-19,1389.0,97.0,244615.0,35042.0,,,
Italy,2020-07-20/2020-07-26,1648.0,60.0,246263.0,35102.0,,,
Italy,2020-07-27/2020-08-02,1968.0,44.0,248231.0,35146.0,,,
Italy,2020-08-03/2020-08-09,2271.0,57.0,250502.0,35203.0,,,
Italy,2020-08-10/2020-08-16,3335.0,189.0,253837.0,35392.0,,,
Italy,2020-08-17/2020-08-23,4698.0,38.0,258535.0,35430.0,,,
Italy,2020-08-24/2020-08-30,8717.0,43.0,267252.0,35473.0,,,
Italy,2020-08-31/2020-09-06,9484.0,60.0,276736.0,35533.0,,,
Italy,2020-09-07/2020-09-13,9960.0,70.0,286696.0,35603.0,,,
Italy,2020-09-14/2020-09-20,10272.0,89.0,296968.0,35692.0,,,
Italy,2020-09-21/2020-09-27,11535.0,126.0,308503.0,35818.0,,,
Italy,2020-09-28/2020-10-04,14647.0,150.0,323150.0,35968.0,,,
Italy,2020-10-05/2020-10-11,26743.0,172.0,349893.0,36140.0,,,
Italy,2020-10-12/2020-10-18,53042.0,334.0,402935.0,36474.0,,,
Italy,2020-10-19/2020-10-25,101973.0,736.0,504908.0,37210.0,,,
Italy,2020-10-26/2020-11-01,174921.0,1408.0,679829.0,38618.0,,,
Italy,2020-11-02/2020-11-08,223060.0,2445.0,902889.0,41063.0,,,
Italy,2020-11-09/2020-11-15,242062.0,3620.0,1144951.0,44683.0,,,
Italy,2020-11-16/2020-11-22,235979.0,4578.0,1380930.0,49261.0,,,
Italy,2020-11-23/2020-11-29,184001.0,5102.0,1564931.0,54363.0,,,
Italy,2020-11-30/2020-12-06,145459.0,5151.0,1710390.0,59514.0,,,
Italy,2020-12-07/2020-12-13,115784.0,4522.0,1826174.0,64036.0,,,
Italy,2020-12-14/2020-12-20,112308.0,4411.0,1938482.0,68447.0,,,
Italy,2020-12-21/2020-12-27,100700.0,3180.0,2039182.0,71627.0,7191.0,,7191.0
Italy,2020-12-28/2021-01-03,102019.0,3358.0,2141201.0,74985.0,126889.0,,126889.0
Italy,2021-01-04/2021-01-10,116665.0,3409.0,2257866.0,78394.0,681117.0,15.0,681117.0
Italy,2021-01-11/2021-01-17,110867.0,3406.0,2368733.0,81800.0,1228980.0,3010.0,1231972.0
Italy,2021-01-18/2021-01-24,86452.0,3362.0,2455185.0,85162.0,1367152.0,112391.0,1479525.0
Italy,2021-01-25/2021-01-31,86598.0,3117.0,2541783.0,88279.0,1402265.0,644302.0,2046549.0
Italy,2021-02-01/2021-02-07,83315.0,2724.0,2625098.0,91003.0,1480456.0,1180249.0,2660680.0
Italy,2021-02-08/2021-02-14,85721.0,2353.0,2710819.0,93356.0,1775611.0,1326133.0,3101717.0
Italy,2021-02-15/2021-02-21,84977.0,2130.0,2795796.0,95486.0,2261705.0,1369795.0,3631473.0
Italy,2021-02-22/2021-02-28,112029.0,2021.0,2907825.0,97507.0,3005360.0,1436682.0,4442015.0
Italy,2021-03-01/2021-03-07,138937.0,2071.0,3046762.0,99578.0,3924339.0,1693205.0,5617511.0
Italy,2021-03-08/2021-03-14,155076.0,2303.0,3201838.0,101881.0,4889029.0,2048078.0,6937035.0
Italy,2021-03-15/2021-03-21,154493.0,2761.0,3356331.0,104642.0,5531113.0,2538831.0,8069777.0
Italy,2021-03-22/2021-03-28,156059.0,2994.0,3512390.0,107636.0,6670777.0,3034177.0,9704762.0
Italy,2021-03-29/2021-04-04,137857.0,3068.0,3650247.0,110704.0,7910826.0,3518979.0,11429579.0
Italy,2021-04-05/2021-04-11,103830.0,3219.0,3754077.0,113923.0,9422918.0,4004747.0,13427320.0
Italy,2021-04-12/2021-04-18,103366.0,2753.0,3857443.0,116676.0,11097579.0,4552472.0,15649686.0
Italy,2021-04-19/2021-04-25,92074.0,2345.0,3949517.0,119021.0,12853505.0,5298155.0,18138660.0
Italy,2021-04-26/2021-05-02,86100.0,2012.0,4035617.0,121033.0,14889039.0,6346492.0,21140185.0
Italy,2021-05-03/2021-05-09,67304.0,1661.0,4102921.0,122694.0,17131235.0,7520603.0,24466238.0
Italy,2021-05-10/2021-05-16,50453.0,1369.0,4153374.0,124063.0,19392031.0,8770183.0,27898689.0
Italy,2021-05-17/2021-05-23,34816.0,1090.0,4188190.0,125153.0,21474333.0,10345193.0,31388122.0
Italy,2021-05-24/2021-05-30,24865.0,849.0,4213055.0,126002.0,23523902.0,12061558.0,34980251.0
Italy,2021-05-31/2021-06-06,17098.0,470.0,4230153.0,126472.0,26439403.0,13231058.0,38710880.0
Italy,2021-06-07/2021-06-13,13329.0,504.0,4243482.0,126976.0,29657121.0,14222878.0,42725334.0
Italy,2021-06-14/2021-06-20,8613.0,277.0,4252095.0,127253.0,31804360.0,15964054.0,46570698.0
Italy,2021-06-21/2021-06-27,5194.0,205.0,4257289.0,127458.0,33724835.0,17997750.0,50491632.0
Italy,2021-06-28/2021-07-04,5222.0,179.0,4262511.0,127637.0,35220350.0,20298651.0,54260876.0
Italy,2021-07-05/2021-07-11,7374.0,131.0,4269885.0,127768.0,36094869.0,23244417.0,58059506.0
Italy,2021-07-12/2021-07-18,14447.0,96.0,4284332.0,127864.0,36747046.0,26518846.0,61964155.0
Italy,2021-07-19/2021-07-25,28341.0,78.0,4312673.0,127942.0,37643489.0,29435341.0,65748451.0
Italy,2021-07-26/2021-08-01,37355.0,121.0,4350028.0,128063.0,38755220.0,31827402.0,69215069.0
Italy,2021-08-02/2021-08-08,40656.0,146.0,4390684.0,128209.0,39903003.0,33639529.0,72149977.0
Italy,2021-08-09/2021-08-15,44324.0,204.0,4435008.0,128413.0,40900724.0,34625216.0,74114112.0
Italy,2021-08-16/2021-08-22,43683.0,315.0,4478691.0,128728.0,41686930.0,35349071.0,75606207.0
Italy,2021-08-23/2021-08-29,45601.0,328.0,4524292.0,129056.0,42516054.0,36388185.0,77457372.0
Italy,2021-08-30/2021-09-05,41834.0,410.0,4566126.0,129466.0,43357786.0,37509693.0,79408151.0
Italy,2021-09-06/2021-09-12,35623.0,419.0,4601749.0,129885.0,43955781.0,38657280.0,81145083.0
Italy,2021-09-13/2021-09-19,30526.0,399.0,4632275.0,130284.0,44448919.0,39658867.0,82640264.0
Italy,2021-09-20/2021-09-26,24940.0,369.0,4657215.0,130653.0,45046153.0,40587229.0,84215571.0
Italy,2021-09-27/2021-10-03,21852.0,345.0,4679067.0,130998.0,45546137.0,41244165.0,85456773.0
Italy,2021-10-04/2021-10-10,18971.0,276.0,4698038.0,131274.0,45929793.0,41726947.0,86526415.0
Italy,2021-10-11/2021-10-17,17426.0,243.0,4715464.0,131517.0,46372062.0,42273203.0,87826347.0
Italy,2021-10-18/2021-10-24,21998.0,285.0,4737462.0,131802.0,46612949.0,42738908.0,88973015.0
Italy,2021-10-25/2021-10-31,29978.0,272.0,4767440.0,132074.0,46759208.0,43101932.0,90073352.0
Italy,2021-11-01/2021-11-07,34785.0,291.0,4802225.0,132365.0,46868558.0,43423648.0,91131515.0
Italy,2021-11-08/2021-11-14,50271.0,374.0,4852496.0,132739.0,46996616.0,43691654.0,92442628.0
Italy,2021-11-15/2021-11-21,63485.0,392.0,4915981.0,133131.0,47125072.0,43869908.0,93877663.0
Italy,2021-11-22/2021-11-28,78910.0,496.0,4994891.0,133627.0,47294354.0,44012842.0,95939223.0
Italy,2021-11-29/2021-12-05,99181.0,525.0,5094072.0,134152.0,47518808.0,44147794.0,98992172.0
Italy,2021-12-06/2021-12-12,112233.0,613.0,5206305.0,134765.0,47759452.0,44282748.0,102317934.0
Italy,2021-12-13/2021-12-19,158547.0,779.0,5364852.0,135544.0,48035377.0,44435406.0,106032320.0
Italy,2021-12-20/2021-12-26,257579.0,986.0,5622431.0,136530.0,48237208.0,44561834.0,108646054.0
Italy,2021-12-27/2022-01-02,644604.0,983.0,6267035.0,137513.0,48535746.0,44731728.0,111812825.0
Italy,2022-01-03/2022-01-09,1014262.0,1368.0,7281297.0,138881.0,49022991.0,45014278.0,115886864.0
Italy,2022-01-10/2022-01-16,1268153.0,1975.0,8549450.0,140856.0,49573507.0,45328887.0,120543930.0
Italy,2022-01-17/2022-01-23,1231741.0,2440.0,9781191.0,143296.0,49966498.0,45632805.0,124488576.0
Italy,2022-01-24/2022-01-30,1040184.0,2618.0,10821375.0,145914.0,50256410.0,46013493.0,128002698.0
Italy,2022-01-31/2022-02-06,721418.0,2628.0,11542793.0,148542.0,50471052.0,46457284.0,130552012.0
Italy,2022-02-07/2022-02-13,510537.0,2282.0,12053330.0,150824.0,50600783.0,46870825.0,132194832.0
Italy,2022-02-14/2022-02-20,374443.0,2024.0,12427773.0,152848.0,50670130.0,47177208.0,133268139.0
Italy,2022-02-21/2022-02-27,304907.0,1568.0,12732680.0,154416.0,50711577.0,47409066.0,134089100.0
Italy,2022-02-28/2022-03-06,257543.0,1366.0,12990223.0,155782.0,50746536.0,47556888.0,134667075.0
Italy,2022-03-07/2022-03-13,332905.0,1000.0,13323128.0,156782.0,50771878.0,47649564.0,135133979.0
Italy,2022-03-14/2022-03-20,477051.0,910.0,13800179.0,157692.0,50793082.0,47709504.0,135517812.0
Italy,2022-03-21/2022-03-27,503932.0,1008.0,14304111.0,158700.0,50809098.0,47757741.0,135839947.0
Italy,2022-03-28/2022-04-03,486695.0,966.0,14790806.0,159666.0,50820340.0,47789452.0,136075785.0
Italy,2022-04-04/2022-04-10,447322.0,992.0,15238128.0,160658.0,50828935.0,47813400.0,136260058.0
Italy,2022-04-11/2022-04-17,421707.0,944.0,15659835.0,161602.0,50836378.0,47831462.0,136434341.0
Italy,2022-04-18/2022-04-24,419374.0,1007.0,16079209.0,162609.0,50842912.0,47846011.0,136665541.0
