location,year_week,new_cases,positivity_rate,people_vaccinated,cases_norm,positivity_z,vacc_norm,risk_score,risk_level
United States,2020-10-05/2020-10-11,334249.0,0.0485714285714285,,0.24556085440445846,-0.6936503257215111,,-0.11999718680029964,Low
United States,2020-10-12/2020-10-18,387634.0,0.056,,0.28478091553368257,-0.5541624659544346,,-0.05156640531721082,Low
United States,2020-10-19/2020-10-25,449438.0,0.0618571428571428,,0.3301861165832389,-0.44418165344578026,,0.009629479585596346,Low
United States,2020-10-26/2020-11-01,559394.0,0.071,,0.4109668797475165,-0.2725042875786098,,0.11010693922124483,Low
United States,2020-11-02/2020-11-08,790094.0,0.0857142857142857,,0.5804539660547562,0.0037889731138659637,,0.2915531236172312,Low
United States,2020-11-09/2020-11-15,1004845.0,0.1047142857142857,,0.7382238892084885,0.3605559990565776,,0.4953065442740464,Moderate
United States,2020-11-16/2020-11-22,1175483.0,0.1042857142857142,,0.8635855599206461,0.3525086225315527,,0.5551707978463665,Moderate
United States,2020-11-23/2020-11-29,1162401.0,0.1012857142857143,,0.8539746797166092,0.2961769868563895,,0.5306492852580409,Moderate
United States,2020-11-30/2020-12-06,1280932.0,0.1172857142857142,,0.9410551904538587,0.5966123771239342,,0.6793419272203063,Moderate
United States,2020-12-07/2020-12-13,1468482.0,0.118,36817.0,1.0788415061752405,0.6100246713323083,-0.10196879131820968,0.7682247067516597,High
United States,2020-12-14/2020-12-20,1517928.0,0.1198571428571428,1207930.0,1.1151677240753177,0.6448966362740762,-0.09718613289697786,0.7978756046681322,High
United States,2020-12-21/2020-12-27,1360122.0,0.1194285714285714,3034790.0,0.9992332674571976,0.6368492597490532,-0.08972549727649412,0.7359726992322415,Moderate
United States,2020-12-28/2021-01-03,1380995.0,0.1425714285714285,6087979.0,1.014567918313249,1.0714075921003248,-0.0772567089678831,0.8938651227369206,High
United States,2021-01-04/2021-01-10,1667151.0,0.1431428571428571,10538948.0,1.2247965558049458,1.0821374274670237,-0.05907958654631337,1.0000083154978783,High
United States,2021-01-11/2021-01-17,1589955.0,0.1218571428571428,16333247.0,1.1680833996949602,0.6824510600575195,-0.0354164960439578,0.8282120452742056,High
United States,2021-01-18/2021-01-24,1265861.0,0.1045714285714285,22905931.0,0.9299830626786684,0.35787354021490186,-0.008574592245865159,0.5915334592514296,Moderate
United States,2021-01-25/2021-01-31,1068625.0,0.091,29904700.0,0.7850807871914783,0.10303995025582352,0.020007381907018666,0.4256032688992246,Low
United States,2021-02-01/2021-02-07,857250.0,0.0777142857142857,36796219.0,0.6297910911871749,-0.14642872201990748,0.04815136236016804,0.25642278853259465,Low
United States,2021-02-08/2021-02-14,670572.0,0.0662857142857143,43783854.0,0.4926454028574701,-0.3610254293538688,0.07668786684542628,0.10846062112806704,Low
United States,2021-02-15/2021-02-21,473485.0,0.0567142857142857,48639402.0,0.34785259237183963,-0.5407501717460622,0.09651723218582925,-0.029813848753076348,Low
United States,2021-02-22/2021-02-28,465751.0,0.0495714285714285,56236747.0,0.3421706975929051,-0.6748731138297894,0.12754370532996948,-0.08425179684346916,Low
United States,2021-03-01/2021-03-07,420739.0,0.0434285714285714,66654619.0,0.30910198181977344,-0.7902188440217932,0.17008880836623944,-0.14753892575267677,Low
United States,2021-03-08/2021-03-14,384000.0,0.0415714285714285,78486481.0,0.2821111449587345,-0.8250908089635628,0.21840844484295246,-0.18048747738432255,Low
United States,2021-03-15/2021-03-21,379551.0,0.0434285714285714,90645717.0,0.2788426228651892,-0.7902188440217932,0.26806503003255,-0.17736503847991547,Low
United States,2021-03-22/2021-03-28,417818.0,0.047,102813395.0,0.3069560269905431,-0.7231573729799295,0.3177560911458134,-0.1472904807195758,Low
United States,2021-03-29/2021-04-04,449960.0,0.0528571428571428,115173732.0,0.3305696114209171,-0.6131765604712752,0.36823394413037874,-0.10456208207404458,Low
United States,2021-04-05/2021-04-11,455950.0,0.0547142857142857,129298792.0,0.3349702514164974,-0.5783045955295055,0.425918674091881,-0.09880928384086038,Low
United States,2021-04-12/2021-04-18,467217.0,0.0538571428571428,139542431.0,0.3432477156619403,-0.5943993485795536,0.46775223441219915,-0.10657874933370347,Low
United States,2021-04-19/2021-04-25,406095.0,0.0489999999999999,147668988.0,0.2983435557604617,-0.6856029491964881,0.5009399338670515,-0.16593024441859772,Low
United States,2021-04-26/2021-05-02,338407.0,0.0437142857142857,154165237.0,0.24861558914596477,-0.7848539263384439,0.5274696880293473,-0.22951153284987508,Low
United States,2021-05-03/2021-05-09,292324.0,0.039,158745361.0,0.21476004775759663,-0.8733750681137029,0.5461742610456882,-0.28022738911785094,Low
United States,2021-05-10/2021-05-16,233350.0,0.033,163954568.0,0.17143394707323098,-0.9860383394640329,0.5674479192891624,-0.34451363316917033,Low
United States,2021-05-17/2021-05-23,181609.0,0.0285714285714285,169761157.0,0.1334216742833615,-1.0691945635559446,0.5911612003982288,-0.3961814401626341,Low
United States,2021-05-24/2021-05-30,147811.0,0.0248571428571428,173548922.0,0.10859148554035289,-1.1389384934394817,0.6066298922963609,-0.43532721377809624,Low
United States,2021-05-31/2021-06-06,99112.0,0.0211428571428571,176162803.0,0.07281406197695338,-1.2086824233230191,0.6173046094045715,-0.4792275085852657,Low
United States,2021-06-07/2021-06-13,99565.0,0.0181428571428571,178563805.0,0.07314686496827189,-1.265014058998184,0.6271099590460617,-0.5002479820221376,Low
United States,2021-06-14/2021-06-20,80627.0,0.0174285714285714,180680215.0,0.05923378980361429,-1.2784263532065563,0.635753075559395,-0.5131952900543968,Low
United States,2021-06-21/2021-06-27,87637.0,0.0194285714285714,182659719.0,0.06438378752799119,-1.2408719294231132,0.6438370874997134,-0.498688844659051,Low
United States,2021-06-28/2021-07-04,97037.0,0.0247142857142857,184353899.0,0.0712896332639602,-1.1416209522811553,0.6507558769283017,-0.4615358982056695,Low
United States,2021-07-05/2021-07-11,286510.0,0.0349999999999999,186052633.0,0.2104887087034558,-0.9484839156805914,0.6576932642432174,-0.32537900577296164,Low
United States,2021-07-12/2021-07-18,222579.0,0.0507142857142857,187899544.0,0.1635208763900265,-0.6534134430963923,0.6652357852872292,-0.2467196346818084,Low
United States,2021-07-19/2021-07-25,359027.0,0.0705714285714285,190404278.0,0.26376436989869684,-0.2805516641036347,0.675464761618331,-0.06763061172967336,Low
United States,2021-07-26/2021-08-01,547086.0,0.0922857142857142,193481569.0,0.40192462982003707,0.12718207983089252,0.6880319790565551,0.14227124599234764,Low
United States,2021-08-02/2021-08-08,743056.0,0.1025714285714285,196904648.0,0.5458968201261912,0.3203191164314585,0.7020113453567257,0.27975839901059724,Low
United States,2021-08-09/2021-08-15,886464.0,0.105,200144925.0,0.6512535781372386,0.36592091673992677,0.7152441743673966,0.3464124837724842,Low
United States,2021-08-16/2021-08-22,1019966.0,0.1038571428571428,203127143.0,0.7493327502056787,0.3444612460065296,0.7274231272367176,0.38611434211961704,Low
United States,2021-08-23/2021-08-29,1094890.0,0.1014285714285714,206022846.0,0.8043767487079918,0.29885944569806316,0.7392487651882529,0.39590186557008006,Low
United States,2021-08-30/2021-09-05,1144251.0,0.095,208562153.0,0.840640520130669,0.17814879782271023,0.7496189327191768,0.37022949939540656,Low
United States,2021-09-06/2021-09-12,1022570.0,0.0912857142857142,210607970.0,0.75124581640743,0.10840486793917112,0.7579737574912946,0.2998685483587307,Low
United States,2021-09-13/2021-09-19,1037454.0,0.0817142857142857,212572910.0,0.7621805619323411,-0.07131987445302075,0.7659982921333106,0.2412285810876167,Low
United States,2021-09-20/2021-09-26,852294.0,0.0718571428571428,214259208.0,0.6261500942225512,-0.25640953452856363,0.7728848925983437,0.10739897613652678,Low
United States,2021-09-27/2021-10-03,755688.0,0.0651428571428571,216007702.0,0.5551771013322296,-0.38248510008726594,0.7800254926545068,0.026714941737395748,Low
United States,2021-10-04/2021-10-10,681984.0,0.0595714285714285,217514823.0,0.5010293934467125,-0.4871009949125729,0.7861803598128984,-0.037897705467979007,Low
United States,2021-10-11/2021-10-17,582237.0,0.0558571428571428,218895529.0,0.4277488195503612,-0.5568449247961103,0.7918189661456307,-0.09979415882530258,Low
United States,2021-10-18/2021-10-24,508543.0,0.0504285714285714,220286860.0,0.3736084583092441,-0.6587783607797416,0.7975009634626027,-0.16339334163767788,Low
United States,2021-10-25/2021-10-31,526186.0,0.05,222040977.0,0.3865701430241059,-0.6668257373047646,0.8046645270485896,-0.16080361560190307,Low
United States,2021-11-01/2021-11-07,510211.0,0.0517142857142857,224322708.0,0.3748338785951586,-0.6346362312046706,0.8139827909412589,-0.15680316026524424,Low
United States,2021-11-08/2021-11-14,557180.0,0.0557142857142857,227844476.0,0.4093403326773638,-0.5595273836377839,0.8283651890384748,-0.11541919629031365,Low
United States,2021-11-15/2021-11-21,676876.0,0.0605714285714285,231031022.0,0.49727672748720936,-0.46832378302085126,0.8413785883104004,-0.0414817485602533,Low
United States,2021-11-22/2021-11-28,592394.0,0.0689999999999999,233066603.0,0.43521080626740777,-0.310058711362055,0.8496916107187842,-0.01836888745083297,Low
United States,2021-11-29/2021-12-05,751017.0,0.0752857142857142,235641697.0,0.551745483733005,-0.19203052232837547,0.8602079272523412,0.07963086996371993,Low
United States,2021-12-06/2021-12-12,834969.0,0.0714285714285714,238043102.0,0.6134220327996084,-0.2644569110535867,0.8700149226883394,0.08364885912779796,Low
United States,2021-12-13/2021-12-19,899109.0,0.0808571428571428,240372099.0,0.6605434099809969,-0.08741462750306876,0.8795262141820498,0.1677476532371169,Low
United States,2021-12-20/2021-12-26,1417419.0,0.1332857142857142,242298905.0,1.041327335875689,0.8970477673914808,0.8873950150082552,0.7015211342736245,Moderate
United States,2021-12-27/2022-01-02,2712038.0,0.236,244273172.0,1.9924378785197825,2.8257356745554647,0.8954576397876831,1.8509077793861513,High
United States,2022-01-03/2022-01-09,4682897.0,0.2887142857142857,246520085.0,3.4403579020672472,3.815562987133364,0.904633711935482,2.9199309397399786,High
United States,2022-01-10/2022-01-16,5650933.0,0.2801428571428571,248547760.0,4.151539527903897,3.6546154566328912,0.9129144473677343,3.2179480066683004,High
United States,2022-01-17/2022-01-23,5042888.0,0.2624285714285714,250027965.0,3.704830488486101,3.321990560265251,0.9189593934219575,2.8772680313225947,High
United States,2022-01-24/2022-01-30,3789262.0,0.2241428571428571,251242366.0,2.7838360452307924,2.6030915906964784,0.9239188338597311,2.164412254280204,High
United States,2022-01-31/2022-02-06,2188710.0,0.164,252139748.0,1.607967406465187,1.473776418351505,0.9275836139273778,1.1806679075665136,High
United States,2022-02-07/2022-02-13,1222112.0,0.1081428571428571,252934964.0,0.8978422280932525,0.42493501125676547,0.9308311626260074,0.458023693592593,Moderate
United States,2022-02-14/2022-02-20,708156.0,0.0685714285714285,253567361.0,0.5202570311703063,-0.31810608788707784,0.933413781756366,0.008779317561221023,Low
United States,2022-02-21/2022-02-27,458272.0,0.0489999999999999,254102085.0,0.33667614224616976,-0.6856029491964881,0.9355975182887372,-0.21196258883899652,Low
United States,2022-02-28/2022-03-06,332509.0,0.0338571428571428,254532794.0,0.2442825382788642,-0.9699435864139867,0.9373564723998694,-0.35794245696544363,Low
United States,2022-03-07/2022-03-13,234332.0,0.0248571428571428,254880482.0,0.17215538755330775,-1.1389384934394817,0.9387763805907624,-0.45336723601577905,Low
United States,2022-03-14/2022-03-20,208740.0,0.0212857142857142,255215101.0,0.1533538552049121,-1.2059999644813453,0.9401429168500766,-0.48644449749352625,Low
United States,2022-03-21/2022-03-27,193469.0,0.0225714285714285,255535508.0,0.14213479454172243,-1.1818578349062743,0.941451413328872,-0.4838005569456656,Low
United States,2022-03-28/2022-04-03,194464.0,0.0258571428571428,255919851.0,0.14286578565951913,-1.12016128154776,0.9430210153105694,-0.4620767080085418,Low
United States,2022-04-04/2022-04-10,201192.0,0.0322857142857142,256323660.0,0.14780860801181697,-0.999450633672407,0.9446701136592507,-0.4176039348283216,Low
United States,2022-04-11/2022-04-17,247939.0,0.045,256698250.0,0.1821519665883429,-0.760711796763373,0.9461998857803092,-0.31710312844005545,Low
United States,2022-04-18/2022-04-24,300721.0,0.0542857142857142,257051474.0,0.22092902506024897,-0.5863519720545305,0.9476424022054374,-0.23690503801977678,Low
United States,2022-04-25/2022-05-01,378549.0,0.0641428571428571,257375268.0,0.27810648909631247,-0.4012623119789876,0.9489647307090441,-0.14373327425084603,Low
United States,2022-05-02/2022-05-08,465658.0,0.0788571428571428,257671645.0,0.3421023737999854,-0.12496905128651185,0.9501750920959551,-0.015214244864679705,Low
United States,2022-05-09/2022-05-15,604955.0,0.0942857142857142,257980848.0,0.44443892629820636,0.1647365036143359,0.9514378330371112,0.13716156445855407,Low
United States,2022-05-16/2022-05-22,734495.0,0.1072857142857142,258304471.0,0.5396073578553795,0.4088402582067177,0.9527594632011126,0.2699838498198741,Low
United States,2022-05-23/2022-05-29,740720.0,0.112,258610853.0,0.544180643994359,0.49736139998197854,0.9540106835807121,0.30306520945376514,Low
United States,2022-05-30/2022-06-05,675627.0,0.1184285714285714,258858400.0,0.49635913160165346,0.6180720478573314,0.955021630213702,0.3212515380188374,Low
United States,2022-06-06/2022-06-12,741044.0,0.1192857142857142,259124284.0,0.5444186752729179,0.6341668009073776,0.9561074625387388,0.35075159857323035,Low
United States,2022-06-13/2022-06-19,672256.0,0.1325,259366956.0,0.49388257777442457,0.8822942437622727,0.9570985003671952,0.4121794991489285,Low
United States,2022-06-20/2022-06-26,709637.0,,259754754.0,0.5213450692059414,,0.9586822120760029,0.11687020279157026,Low
United States,2022-06-27/2022-07-03,773772.0,,260165261.0,0.56846277306513,,0.9603586641011488,0.1401775869173927,Low
United States,2022-07-04/2022-07-10,743769.0,,260507798.0,0.5464206358719089,,0.9617575363428824,0.1289466874845221,Low
United States,2022-07-11/2022-07-17,888229.0,,260921546.0,0.6525502608738328,,0.9634472241496678,0.18175804681446625,Low
United States,2022-07-18/2022-07-24,908695.0,,261332967.0,0.6675859033028053,,0.9651274088204226,0.18902384032833927,Low
United States,2022-07-25/2022-07-31,947983.0,,261697671.0,0.6964493998213959,,0.966616807927816,0.20323217872152555,Low
United States,2022-08-01/2022-08-07,788051.0,,262028289.0,0.578953046603843,,0.9679670046739122,0.14428147260083465,Low
United States,2022-08-08/2022-08-14,701618.0,,262329900.0,0.5154537950616078,,0.9691987409701416,0.11234708638528268,Low
United States,2022-08-15/2022-08-21,644925.0,,262606068.0,0.4738034639648746,,0.9703265716840648,0.09135274622982759,Low
United States,2022-08-22/2022-08-28,610329.0,,262854932.0,0.44838701299874867,,0.9713428967571717,0.07849207198579858,Low
United States,2022-08-29/2022-09-04,580363.0,,263049702.0,0.4263720583898074,,0.9721383096513189,0.06736528274720588,Low
United States,2022-09-05/2022-09-11,449509.0,,263324442.0,0.33023827775847864,,0.9732603086169602,0.01913009258669529,Low
United States,2022-09-12/2022-09-18,406901.0,,263698609.0,0.298935695299099,,0.9747883532663639,0.0032495946595949288,Low
United States,2022-09-19/2022-09-25,368725.0,,264100436.0,0.2708891456377849,,0.976429357409797,-0.011019830792577096,Low
United States,2022-09-26/2022-10-02,321234.0,,264503867.0,0.23599919671790137,,0.9780769120604037,-0.02871193845010986,Low
United States,2022-10-03/2022-10-09,280584.0,,264919112.0,0.20613508723203533,,0.9797727134016273,-0.043898363394226425,Low
United States,2022-10-10/2022-10-16,251280.0,,265338561.0,0.1846064804823719,,0.981485683279109,-0.054919612250680386,Low
United States,2022-10-17/2022-10-23,283734.0,,265764364.0,0.20844928021802495,,0.9832246019861303,-0.04325905018890705,Low
United States,2022-10-24/2022-10-30,255156.0,,266183346.0,0.18745403985179912,,0.9849356647022341,-0.05401332977943556,Low
United States,2022-10-31/2022-11-06,267304.0,,266563145.0,0.1963787434688791,,0.9864867096361777,-0.04978363471098711,Low
United States,2022-11-07/2022-11-13,282897.0,,266905647.0,0.2078343660817477,,0.9878854389429045,-0.04426563280056181,Low
United States,2022-11-14/2022-11-20,274984.0,,267238218.0,0.20202096636805378,,0.9892436114623859,-0.047376058535331,Low
United States,2022-11-21/2022-11-27,300171.0,,267445430.0,0.22052495961825078,,0.9900898357095596,-0.03825099554730853,Low
United States,2022-11-28/2022-12-04,302599.0,,267696637.0,0.22230872487856276,,0.9911157292604146,-0.03751299694978079,Low
United States,2022-12-05/2022-12-11,462223.0,,267946136.0,0.33957880144859676,,0.9921346475829325,0.020969203586858526,Low
United States,2022-12-12/2022-12-18,446014.0,,268189266.0,0.32767062554069015,,0.9931275558180508,0.014866179397637458,Low
United States,2022-12-19/2022-12-25,508009.0,,268369780.0,0.37321614749828586,,0.9938647492419562,0.03752836136284951,Low
United States,2022-12-26/2023-01-01,392203.0,,268543519.0,0.2881375973600275,,0.994574274532382,-0.005117342499843552,Low
United States,2023-01-02/2023-01-08,471714.0,,268727160.0,0.34655150164860543,,0.9953242381781903,0.023977115097574192,Low
United States,2023-01-09/2023-01-15,448092.0,,268895977.0,0.3291972582470033,,0.9960136627227877,0.015196579715083508,Low
United States,2023-01-16/2023-01-22,308025.0,,269025413.0,0.2262950141299849,,0.9965422608814714,-0.03633383206722825,Low
United States,2023-01-23/2023-01-29,294867.0,,269143355.0,0.21662829942850825,,0.997023919183887,-0.04123943816332892,Low
United States,2023-01-30/2023-02-05,285402.0,,269248683.0,0.20967470050393944,,0.9974540637098137,-0.04478075930450234,Low
United States,2023-02-06/2023-02-12,278228.0,,269346716.0,0.20440421781140308,,0.9978544164964437,-0.04747605356876501,Low
United States,2023-02-13/2023-02-19,254372.0,,269432480.0,0.18687806293084172,,0.998204664437367,-0.05629166820018418,Low
United States,2023-02-20/2023-02-26,267168.0,,269511249.0,0.19627882910503955,,0.9985263457961957,-0.05163953731690958,Low
United States,2023-02-27/2023-03-05,227828.0,,269593370.0,0.1673771300355692,,0.9988617162448288,-0.06614069241893972,Low
United States,2023-03-06/2023-03-12,170593.0,,269672126.0,0.1253286108123578,,0.9991833445135121,-0.08721319627084792,Low
United States,2023-03-13/2023-03-19,126613.0,,269747896.0,0.09301806874130274,,0.9994927783841776,-0.10341488238697527,Low
United States,2023-03-20/2023-03-26,152968.0,,269822476.0,0.11238015005741589,,0.9997973524646083,-0.0937795278409833,Low
United States,2023-03-27/2023-04-02,176358.0,,269893364.0,0.1295639513089388,,1.0000868489437391,-0.08523105168709146,Low
United States,2023-04-03/2023-04-09,103472.0,,269960431.0,0.07601719893533901,,1.000360741003973,-0.11204551168292644,Low
United States,2023-04-10/2023-04-16,104057.0,,270025562.0,0.07644697763273707,,1.0006267267163964,-0.11187052019109092,Low
United States,2023-04-17/2023-04-23,98467.0,,270082185.0,0.0723402034131555,,1.0008579669705695,-0.11395859333900768,Low
United States,2023-04-24/2023-04-30,86484.0,,270148532.0,0.06353671942867499,,1.0011289186535186,-0.1184009780836903,Low
United States,2023-05-01/2023-05-07,77165.0,,270218749.0,0.0566903815123457,,1.001415674864374,-0.12186716047348327,Low
United States,2023-05-08/2023-05-14,93260.0,,270227181.0,0.06851480567409265,,1.0014501099494664,-0.11596011365537363,Low
United States,2023-05-15/2023-05-21,0.0,,,0.0,,,0.0,Low
United States,2023-05-22/2023-05-28,0.0,,,0.0,,,0.0,Low
United States,2023-05-29/2023-06-04,0.0,,,0.0,,,0.0,Low
United States,2023-06-05/2023-06-11,0.0,,,0.0,,,0.0,Low
United States,2023-06-12/2023-06-18,0.0,,,0.0,,,0.0,Low
United States,2023-06-19/2023-06-25,0.0,,,0.0,,,0.0,Low
United States,2023-06-26/2023-07-02,0.0,,,0.0,,,0.0,Low
United States,2023-07-03/2023-07-09,0.0,,,0.0,,,0.0,Low
United States,2023-07-10/2023-07-16,0.0,,,0.0,,,0.0,Low
United States,2023-07-17/2023-07-23,0.0,,,0.0,,,0.0,Low
United States,2023-07-24/2023-07-30,0.0,,,0.0,,,0.0,Low
United States,2023-07-31/2023-08-06,0.0,,,0.0,,,0.0,Low
United States,2023-08-07/2023-08-13,0.0,,,0.0,,,0.0,Low
United States,2023-08-14/2023-08-20,0.0,,,0.0,,,0.0,Low
United States,2023-08-21/2023-08-27,0.0,,,0.0,,,0.0,Low
United States,2023-08-28/2023-09-03,0.0,,,0.0,,,0.0,Low
United States,2023-09-04/2023-09-10,0.0,,,0.0,,,0.0,Low
United States,2023-09-11/2023-09-17,0.0,,,0.0,,,0.0,Low
United States,2023-09-18/2023-09-24,0.0,,,0.0,,,0.0,Low
United States,2023-09-25/2023-10-01,0.0,,,0.0,,,0.0,Low
United States,2023-10-02/2023-10-08,0.0,,,0.0,,,0.0,Low
United States,2023-10-09/2023-10-15,0.0,,,0.0,,,0.0,Low
United States,2023-10-16/2023-10-22,0.0,,,0.0,,,0.0,Low
United States,2023-10-23/2023-10-29,0.0,,,0.0,,,0.0,Low
United States,2023-10-30/2023-11-05,0.0,,,0.0,,,0.0,Low
United States,2023-11-06/2023-11-12,0.0,,,0.0,,,0.0,Low
United States,2023-11-13/2023-11-19,0.0,,,0.0,,,0.0,Low
United States,2023-11-20/2023-11-26,0.0,,,0.0,,,0.0,Low
United States,2023-11-27/2023-12-03,0.0,,,0.0,,,0.0,Low
United States,2023-12-04/2023-12-10,0.0,,,0.0,,,0.0,Low
United States,2023-12-11/2023-12-17,0.0,,,0.0,,,0.0,Low
United States,2023-12-18/2023-12-24,0.0,,,0.0,,,0.0,Low
United States,2023-12-25/2023-12-31,0.0,,,0.0,,,0.0,Low
United States,2024-01-01/2024-01-07,0.0,,,0.0,,,0.0,Low
United States,2024-01-08/2024-01-14,0.0,,,0.0,,,0.0,Low
United States,2024-01-15/2024-01-21,0.0,,,0.0,,,0.0,Low
United States,2024-01-22/2024-01-28,0.0,,,0.0,,,0.0,Low
United States,2024-01-29/2024-02-04,0.0,,,0.0,,,0.0,Low
United States,2024-02-05/2024-02-11,0.0,,,0.0,,,0.0,Low
United States,2024-02-12/2024-02-18,0.0,,,0.0,,,0.0,Low
United States,2024-02-19/2024-02-25,0.0,,,0.0,,,0.0,Low
United States,2024-02-26/2024-03-03,0.0,,,0.0,,,0.0,Low
United States,2024-03-04/2024-03-10,0.0,,,0.0,,,0.0,Low
United States,2024-03-11/2024-03-17,0.0,,,0.0,,,0.0,Low
United States,2024-03-18/2024-03-24,0.0,,,0.0,,,0.0,Low
United States,2024-03-25/2024-03-31,0.0,,,0.0,,,0.0,Low
United States,2024-04-01/2024-04-07,0.0,,,0.0,,,0.0,Low
United States,2024-04-08/2024-04-14,0.0,,,0.0,,,0.0,Low
United States,2024-04-15/2024-04-21,0.0,,,0.0,,,0.0,Low
United States,2024-04-22/2024-04-28,0.0,,,0.0,,,0.0,Low
United States,2024-04-29/2024-05-05,0.0,,,0.0,,,0.0,Low
United States,2024-05-06/2024-05-12,0.0,,,0.0,,,0.0,Low
United States,2024-05-13/2024-05-19,0.0,,,0.0,,,0.0,Low
United States,2024-05-20/2024-05-26,0.0,,,0.0,,,0.0,Low
United States,2024-05-27/2024-06-02,0.0,,,0.0,,,0.0,Low
United States,2024-06-03/2024-06-09,0.0,,,0.0,,,0.0,Low
United States,2024-06-10/2024-06-16,0.0,,,0.0,,,0.0,Low
United States,2024-06-17/2024-06-23,0.0,,,0.0,,,0.0,Low
United States,2024-06-24/2024-06-30,0.0,,,0.0,,,0.0,Low
United States,2024-07-01/2024-07-07,0.0,,,0.0,,,0.0,Low
United States,2024-07-08/2024-07-14,0.0,,,0.0,,,0.0,Low
United States,2024-07-15/2024-07-21,0.0,,,0.0,,,0.0,Low
United States,2024-07-22/2024-07-28,0.0,,,0.0,,,0.0,Low
United States,2024-07-29/2024-08-04,0.0,,,0.0,,,0.0,Low
Vietnam,2019-12-30/2020-01-05,0.0,,,0.0,,,0.0,Low
Vietnam,2020-01-06/2020-01-12,0.0,,,0.0,,,0.0,Low
Vietnam,2020-01-13/2020-01-19,0.0,,,0.0,,,0.0,Low
Vietnam,2020-01-20/2020-01-26,2.0,,,1.5239953060944583e-05,,,7.619976530472291e-06,Low
Vietnam,2020-01-27/2020-02-02,4.0,,,3.0479906121889165e-05,,,1.5239953060944583e-05,Low
Vietnam,2020-02-03/2020-02-09,7.0,,,5.333983571330604e-05,,,2.666991785665302e-05,Low
Vietnam,2020-02-10/2020-02-16,3.0,,,2.2859929591416873e-05,,,1.1429964795708436e-05,Low
Vietnam,2020-02-17/2020-02-23,0.0,,,0.0,,,0.0,Low
Vietnam,2020-02-24/2020-03-01,0.0,,,0.0,,,0.0,Low
Vietnam,2020-03-02/2020-03-08,4.0,,,3.0479906121889165e-05,,,1.5239953060944583e-05,Low
Vietnam,2020-03-09/2020-03-15,33.0,,,0.0002514592255055856,,,0.0001257296127527928,Low
Vietnam,2020-03-16/2020-03-22,41.0,,,0.00031241903774936394,,,0.00015620951887468197,Low
Vietnam,2020-03-23/2020-03-29,80.0,,,0.0006095981224377833,,,0.00030479906121889163,Low
Vietnam,2020-03-30/2020-04-05,66.0,,,0.0005029184510111712,,,0.0002514592255055856,Low
Vietnam,2020-04-06/2020-04-12,18.0,,,0.00013715957754850124,,,6.857978877425062e-05,Low
Vietnam,2020-04-13/2020-04-19,10.0,,,7.619976530472291e-05,,,3.8099882652361454e-05,Low
Vietnam,2020-04-20/2020-04-26,2.0,,,1.5239953060944583e-05,,,7.619976530472291e-06,Low
Vietnam,2020-04-27/2020-05-03,0.0,,,0.0,,,0.0,Low
Vietnam,2020-05-04/2020-05-10,18.0,,,0.00013715957754850124,,,6.857978877425062e-05,Low
Vietnam,2020-05-11/2020-05-17,30.0,,,0.00022859929591416875,,,0.00011429964795708437,Low
Vietnam,2020-05-18/2020-05-24,7.0,,,5.333983571330604e-05,,,2.666991785665302e-05,Low
Vietnam,2020-05-25/2020-05-31,3.0,,,2.2859929591416873e-05,,,1.1429964795708436e-05,Low
Vietnam,2020-06-01/2020-06-07,1.0,,,7.619976530472291e-06,,,3.8099882652361456e-06,Low
Vietnam,2020-06-08/2020-06-14,5.0,,,3.8099882652361454e-05,,,1.9049941326180727e-05,Low
Vietnam,2020-06-15/2020-06-21,15.0,,,0.00011429964795708437,,,5.714982397854219e-05,Low
Vietnam,2020-06-22/2020-06-28,6.0,,,4.5719859182833746e-05,,,2.2859929591416873e-05,Low
Vietnam,2020-06-29/2020-07-05,0.0,,,0.0,,,0.0,Low
Vietnam,2020-07-06/2020-07-12,15.0,,,0.00011429964795708437,,,5.714982397854219e-05,Low
Vietnam,2020-07-13/2020-07-19,12.0,,,9.143971836566749e-05,,,4.5719859182833746e-05,Low
Vietnam,2020-07-20/2020-07-26,36.0,,,0.0002743191550970025,,,0.00013715957754850124,Low
Vietnam,2020-07-27/2020-08-02,172.0,,,0.001310635963241234,,,0.000655317981620617,Low
Vietnam,2020-08-03/2020-08-09,222.0,,,0.0016916347897648486,,,0.0008458173948824243,Low
Vietnam,2020-08-10/2020-08-16,139.0,,,0.0010591767377356484,,,0.0005295883688678242,Low
Vietnam,2020-08-17/2020-08-23,63.0,,,0.00048005852141975433,,,0.00024002926070987716,Low
Vietnam,2020-08-24/2020-08-30,26.0,,,0.00019811938979227958,,,9.905969489613979e-05,Low
Vietnam,2020-08-31/2020-09-06,9.0,,,6.857978877425062e-05,,,3.428989438712531e-05,Low
Vietnam,2020-09-07/2020-09-13,11.0,,,8.38197418351952e-05,,,4.19098709175976e-05,Low
Vietnam,2020-09-14/2020-09-20,8.0,,,6.095981224377833e-05,,,3.0479906121889165e-05,Low
Vietnam,2020-09-21/2020-09-27,1.0,,,7.619976530472291e-06,,,3.8099882652361456e-06,Low
Vietnam,2020-09-28/2020-10-04,27.0,,,0.00020573936632275187,,,0.00010286968316137593,Low
Vietnam,2020-10-05/2020-10-11,11.0,,,8.38197418351952e-05,,,4.19098709175976e-05,Low
Vietnam,2020-10-12/2020-10-18,19.0,,,0.00014477955407897353,,,7.238977703948676e-05,Low
