location,year_week,daily_vaccinations,daily_vaccinations_raw,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Turkey,2022-05-02/2022-05-08,43542.0,42580.0,4200.0,0.001,72.85714285714286,147542401.0,57823012.0,53040762.0,36678627.0,172.89,67.76,62.15,42.98
Turkey,2022-05-09/2022-05-15,79532.0,83134.0,7271.0,0.001,133.0,147625535.0,57830726.0,53050727.0,36744082.0,172.98,67.76,62.16,43.06
Turkey,2022-05-16/2022-05-22,61963.0,39154.0,6438.0,0.001,103.85714285714286,147678580.0,57836527.0,53058053.0,36784000.0,173.04,67.77,62.17,43.1
Turkey,2022-05-23/2022-05-29,45812.0,42327.0,5584.0,0.001,76.57142857142857,147720907.0,57841876.0,53064752.0,36814279.0,173.09,67.78,62.18,43.14
Turkey,2022-05-30/2022-06-05,33141.0,14051.0,4504.0,0.001,55.57142857142857,147734958.0,57843685.0,53067556.0,36823717.0,173.11,67.78,62.18,43.15
Turkey,2022-06-06/2022-06-12,25640.0,0.0,3877.0,0.001,42.714285714285715,147734958.0,57843685.0,53067556.0,36823717.0,173.11,67.78,62.18,43.15
Turkey,2022-06-13/2022-06-19,24190.0,15799.0,3878.0,0.001,40.42857142857143,147797537.0,57853512.0,53081826.0,36862199.0,173.18,67.79,62.2,43.19
Turkey,2022-06-20/2022-06-26,18125.0,16997.0,3260.0,0.001,30.428571428571427,147814534.0,57856676.0,53085724.0,36872134.0,173.2,67.79,62.2,43.21
Turkey,2022-06-27/2022-07-03,18052.0,10845.0,2830.0,0.00028571428571428574,30.285714285714285,147834278.0,57859471.0,53089222.0,36885585.0,173.23,67.8,62.21,43.22
Turkey,2022-07-04/2022-07-10,27931.0,37186.0,2664.0,0.0,46.714285714285715,147875499.0,57861997.0,53092337.0,36921165.0,173.28,67.8,62.21,43.26
Turkey,2022-07-11/2022-07-17,346008.0,559134.0,2508.0,0.00014285714285714287,579.1428571428571,148434633.0,57865181.0,53095812.0,37473640.0,173.93,67.8,62.22,43.91
Turkey,2022-07-18/2022-07-24,963613.0,1128690.0,7620.0,0.0014285714285714286,1613.0,149563323.0,57874843.0,53105133.0,38583347.0,175.25,67.82,62.23,45.21
Turkey,2022-07-25/2022-07-31,1072086.0,967046.0,10506.0,0.002,1794.5714285714287,150530369.0,57885216.0,53115583.0,39529570.0,176.39,67.83,62.24,46.32
Turkey,2022-08-01/2022-08-07,714925.0,602979.0,9137.0,0.0014285714285714286,1196.7142857142858,151133348.0,57893779.0,53124036.0,40115533.0,177.09,67.84,62.25,47.01
Turkey,2022-08-08/2022-08-14,471609.0,419609.0,7992.0,0.001,789.4285714285714,151552957.0,57901432.0,53131375.0,40520150.0,177.58,67.85,62.26,47.48
Turkey,2022-08-15/2022-08-21,306987.0,249502.0,6509.0,0.001,514.1428571428571,151802459.0,57907377.0,53137947.0,40757135.0,177.88,67.85,62.27,47.76
Turkey,2022-08-22/2022-08-28,183329.0,158707.0,5228.0,0.001,306.85714285714283,151961166.0,57912319.0,53143609.0,40905238.0,178.06,67.86,62.27,47.93
Turkey,2022-08-29/2022-09-04,111914.0,98521.0,3995.0,0.001,187.42857142857142,152059687.0,57916105.0,53148374.0,40995208.0,178.18,67.86,62.28,48.04
Turkey,2022-09-05/2022-09-11,93682.0,86440.0,4225.0,0.001,156.71428571428572,152146127.0,57920266.0,53153091.0,41072770.0,178.28,67.87,62.28,48.13
Turkey,2022-09-12/2022-09-18,69787.0,62928.0,3654.0,0.001,116.71428571428571,152209055.0,57923650.0,53156652.0,41128753.0,178.35,67.87,62.29,48.19
Turkey,2022-09-19/2022-09-25,57429.0,55281.0,2756.0,0.00028571428571428574,96.28571428571429,152264336.0,57926194.0,53159684.0,41178458.0,178.42,67.88,62.29,48.25
Turkey,2022-09-26/2022-10-02,54487.0,54525.0,2423.0,0.0,91.42857142857143,152318861.0,57928561.0,53162396.0,41227904.0,178.48,67.88,62.29,48.31
Turkey,2022-10-03/2022-10-09,50923.0,47937.0,2419.0,0.0,85.14285714285714,152366798.0,57930884.0,53165045.0,41270869.0,178.54,67.88,62.3,48.36
Turkey,2022-10-10/2022-10-16,41002.0,24252.0,2011.0,0.0,68.85714285714286,152405372.0,57932853.0,53167127.0,41305392.0,178.58,67.88,62.3,48.4
Turkey,2022-10-17/2022-10-23,35792.0,34115.0,1892.0,0.0,59.714285714285715,152439487.0,57934697.0,53169292.0,41335498.0,178.62,67.89,62.3,48.44
Turkey,2022-10-24/2022-10-30,29424.0,25725.0,1659.0,0.0,49.142857142857146,152465212.0,57936171.0,53171054.0,41357987.0,178.65,67.89,62.3,48.46
Turkey,2022-10-31/2022-11-06,22635.0,5221.0,1388.0,0.0,37.857142857142854,152475057.0,57936783.0,53171790.0,41366484.0,178.67,67.89,62.3,48.47
Turkey,2022-11-07/2022-11-13,23045.0,0.0,1441.0,0.0,38.42857142857143,152475057.0,57936783.0,53171790.0,41366484.0,178.67,67.89,62.3,48.47
Turkey,2022-11-14/2022-11-20,22764.0,0.0,1421.0,0.0,38.0,152475057.0,57936783.0,53171790.0,41366484.0,178.67,67.89,62.3,48.47
Turkey,2022-11-21/2022-11-27,6504.0,0.0,406.0,0.0,38.0,152543341.0,57941051.0,53176961.0,41425329.0,178.75,67.89,62.31,48.54
United Kingdom,2021-01-04/2021-01-10,0.0,0.0,0.0,0.0,0.0,2677971.0,2286572.0,391399.0,,3.97,3.39,0.58,
United Kingdom,2021-01-11/2021-01-17,1642399.0,1836831.0,1545044.0,0.327,3475.5714285714284,4514802.0,4062501.0,452301.0,,6.69,6.02,0.67,
United Kingdom,2021-01-18/2021-01-24,2210181.0,2529246.0,2183657.0,0.46214285714285713,4677.0,7044048.0,6573570.0,470478.0,,10.43,9.74,0.7,
United Kingdom,2021-01-25/2021-01-31,2589620.0,2746528.0,2573913.0,0.5447142857142857,5480.142857142857,9790576.0,9296367.0,494209.0,,14.5,13.77,0.73,
United Kingdom,2021-02-01/2021-02-07,3005242.0,3016011.0,2980808.0,0.6308571428571429,6359.428571428572,12806587.0,12294006.0,512581.0,,18.97,18.21,0.76,
United Kingdom,2021-02-08/2021-02-14,3057994.0,3033194.0,3034476.0,0.6422857142857143,6471.142857142857,15839781.0,15300151.0,539630.0,,23.46,22.66,0.8,
United Kingdom,2021-02-15/2021-02-21,2804791.0,2508384.0,2746260.0,0.5811428571428571,5935.285714285715,18348165.0,17723840.0,624325.0,,27.18,26.25,0.92,
United Kingdom,2021-02-22/2021-02-28,2531914.0,2743102.0,2386628.0,0.505,5357.857142857143,21091267.0,20275451.0,815816.0,,31.24,30.03,1.21,
United Kingdom,2021-03-01/2021-03-07,2542669.0,2428631.0,2262112.0,0.4787142857142857,5380.285714285715,23519898.0,22377255.0,1142643.0,,34.84,33.15,1.69,
United Kingdom,2021-03-08/2021-03-14,2437266.0,2543603.0,2027696.0,0.429,5157.571428571428,26063501.0,24453221.0,1610280.0,,38.61,36.22,2.39,
United Kingdom,2021-03-15/2021-03-21,3502237.0,4215859.0,2930831.0,0.6201428571428572,7411.142857142857,30279360.0,27997976.0,2281384.0,,44.85,41.47,3.38,
United Kingdom,2021-03-22/2021-03-28,4031542.0,3845896.0,2999032.0,0.6345714285714286,8531.142857142857,34125256.0,30445284.0,3679972.0,,50.55,45.1,5.45,
United Kingdom,2021-03-29/2021-04-04,3609178.0,2888493.0,1854789.0,0.3922857142857143,7637.428571428572,37013749.0,31581623.0,5432126.0,,54.83,46.78,8.05,
United Kingdom,2021-04-05/2021-04-11,2460690.0,2833032.0,680848.0,0.14414285714285716,5207.0,39846781.0,32190576.0,7656205.0,,59.02,47.68,11.34,
United Kingdom,2021-04-12/2021-04-18,3112028.0,3237706.0,674938.0,0.14285714285714285,6585.428571428572,43084487.0,32932448.0,10152039.0,,63.82,48.78,15.04,
United Kingdom,2021-04-19/2021-04-25,3476354.0,3565521.0,811637.0,0.17157142857142854,7356.285714285715,46650008.0,33752885.0,12897123.0,,69.1,50.0,19.1,
United Kingdom,2021-04-26/2021-05-02,3617170.0,3447804.0,829771.0,0.17557142857142854,7654.428571428572,50097812.0,34595304.0,15502508.0,,74.21,51.25,22.96,
United Kingdom,2021-05-03/2021-05-09,3159279.0,3231033.0,848051.0,0.17957142857142855,6685.285714285715,53328845.0,35472295.0,17856550.0,,79.0,52.54,26.45,
United Kingdom,2021-05-10/2021-05-16,3563292.0,3663230.0,1061870.0,0.2247142857142857,7540.285714285715,56992075.0,36704672.0,20287403.0,,84.42,54.37,30.05,
United Kingdom,2021-05-17/2021-05-23,3781804.0,3973519.0,1338770.0,0.28328571428571425,8002.714285714285,60965594.0,38070038.0,22895556.0,,90.31,56.39,33.91,
United Kingdom,2021-05-24/2021-05-30,4095615.0,3957634.0,1351122.0,0.28585714285714287,8666.857142857143,64923228.0,39384055.0,25539173.0,,96.17,58.34,37.83,
United Kingdom,2021-05-31/2021-06-06,3509495.0,3458642.0,1131235.0,0.2392857142857143,7426.428571428572,68381870.0,40460576.0,27921294.0,,101.29,59.93,41.36,
United Kingdom,2021-06-07/2021-06-13,3477118.0,3290338.0,1158782.0,0.2452857142857143,7358.0,71672208.0,41698429.0,29973779.0,,106.17,61.77,44.4,
United Kingdom,2021-06-14/2021-06-20,3084034.0,2905470.0,1357019.0,0.28685714285714287,6526.142857142857,74577678.0,43127763.0,31449915.0,,110.47,63.88,46.59,
United Kingdom,2021-06-21/2021-06-27,2583726.0,2460579.0,1382342.0,0.2927142857142857,5467.428571428572,77038257.0,44454511.0,32583746.0,,114.12,65.85,48.27,
United Kingdom,2021-06-28/2021-07-04,2296242.0,2039824.0,1136852.0,0.24057142857142857,4859.142857142857,79078081.0,45351719.0,33726362.0,,117.14,67.18,49.96,
United Kingdom,2021-07-05/2021-07-11,1845292.0,1717771.0,699508.0,0.148,3905.1428571428573,80795852.0,45923721.0,34872131.0,,119.68,68.03,51.66,
United Kingdom,2021-07-12/2021-07-18,1637765.0,1617914.0,467766.0,0.09914285714285713,3465.8571428571427,82413766.0,46314039.0,36099727.0,,122.08,68.6,53.47,
United Kingdom,2021-07-19/2021-07-25,1542108.0,1462829.0,316380.0,0.06685714285714285,3263.4285714285716,83876595.0,46589211.0,37287384.0,,124.25,69.01,55.23,
United Kingdom,2021-07-26/2021-08-01,1425792.0,1401234.0,259974.0,0.055,3017.0,85277829.0,46837614.0,38440215.0,,126.32,69.38,56.94,
United Kingdom,2021-08-02/2021-08-08,1342167.0,1333348.0,227911.0,0.048285714285714286,2840.285714285714,86611177.0,47059639.0,39551538.0,,128.3,69.71,58.59,
United Kingdom,2021-08-09/2021-08-15,1395832.0,1426106.0,251356.0,0.053142857142857144,2953.714285714286,88037283.0,47333702.0,40703581.0,,130.41,70.11,60.29,
United Kingdom,2021-08-16/2021-08-22,1442306.0,1464211.0,311231.0,0.06599999999999999,3052.0,89501494.0,47690741.0,41810753.0,,132.58,70.64,61.93,
United Kingdom,2021-08-23/2021-08-29,1400712.0,1250809.0,374416.0,0.07914285714285715,2964.0,90752303.0,48028366.0,42723937.0,,134.43,71.14,63.29,
United Kingdom,2021-08-30/2021-09-05,1045102.0,972893.0,266639.0,0.05642857142857143,2211.5714285714284,91725196.0,48270113.0,43455083.0,,135.87,71.5,64.37,
United Kingdom,2021-09-06/2021-09-12,868013.0,762169.0,203078.0,0.043,1836.857142857143,92487365.0,48439272.0,44048093.0,,137.0,71.75,65.25,
United Kingdom,2021-09-13/2021-09-19,650869.0,568021.0,153201.0,0.032285714285714286,1377.2857142857142,93055386.0,48584614.0,44470772.0,,137.84,71.97,65.87,
United Kingdom,2021-09-20/2021-09-26,499272.0,451992.0,151036.0,0.032,1056.4285714285713,93507378.0,48740807.0,44766571.0,,138.51,72.2,66.31,
United Kingdom,2021-09-27/2021-10-03,1073056.0,1747618.0,190055.0,0.04014285714285714,2270.714285714286,95254996.0,48956859.0,44992044.0,1306093.0,141.1,72.52,66.65,1.93
United Kingdom,2021-10-04/2021-10-10,1751631.0,1565114.0,234118.0,0.04942857142857143,3706.5714285714284,96820110.0,49186920.0,45189181.0,2444009.0,143.42,72.86,66.94,3.62
United Kingdom,2021-10-11/2021-10-17,1854033.0,2057877.0,230491.0,0.04871428571428571,3923.285714285714,98877987.0,49422753.0,45377411.0,4077823.0,146.47,73.21,67.22,6.04
United Kingdom,2021-10-18/2021-10-24,2329249.0,2595694.0,268565.0,0.05685714285714286,4928.857142857143,101473681.0,49715228.0,45561445.0,6197008.0,150.31,73.64,67.49,9.18
United Kingdom,2021-10-25/2021-10-31,2495671.0,2341224.0,279998.0,0.05914285714285714,5281.142857142857,103814905.0,49987325.0,45712351.0,8115229.0,153.78,74.05,67.71,12.02
United Kingdom,2021-11-01/2021-11-07,2467773.0,2603051.0,275239.0,0.05828571428571429,5222.0,106417956.0,50262735.0,45852677.0,10302544.0,157.64,74.45,67.92,15.26
United Kingdom,2021-11-08/2021-11-14,2908498.0,3053208.0,311641.0,0.06585714285714286,6154.857142857143,109471164.0,50582504.0,46027909.0,12860751.0,162.16,74.93,68.18,19.05
United Kingdom,2021-11-15/2021-11-21,2873737.0,2805921.0,239080.0,0.050571428571428566,6081.142857142857,112277085.0,50777474.0,46168300.0,15331311.0,166.31,75.22,68.39,22.71
United Kingdom,2021-11-22/2021-11-28,2837809.0,2902163.0,170314.0,0.03614285714285714,6005.142857142857,115179248.0,50941327.0,46341057.0,17896864.0,170.61,75.46,68.64,26.51
United Kingdom,2021-11-29/2021-12-05,3018983.0,3077075.0,170722.0,0.036,6388.428571428572,118256323.0,51118266.0,46557413.0,20580644.0,175.17,75.72,68.96,30.49
United Kingdom,2021-12-06/2021-12-12,3159653.0,3359775.0,163880.0,0.03471428571428572,6686.142857142857,121616098.0,51279167.0,46775202.0,23561729.0,180.15,75.96,69.29,34.9
United Kingdom,2021-12-13/2021-12-19,4648926.0,5912056.0,188621.0,0.03985714285714286,9837.714285714286,127528154.0,51498034.0,47051876.0,28978244.0,188.91,76.28,69.7,42.93
United Kingdom,2021-12-20/2021-12-26,5833839.0,3899589.0,227393.0,0.04814285714285715,12345.285714285714,131427743.0,51663356.0,47271068.0,32493319.0,194.68,76.53,70.02,48.13
United Kingdom,2021-12-27/2022-01-02,2244762.0,2049406.0,129431.0,0.02742857142857143,4750.142857142857,133477149.0,51801494.0,47453494.0,34222161.0,197.72,76.73,70.29,50.69
United Kingdom,2022-01-03/2022-01-09,1727434.0,1880350.0,144580.0,0.030714285714285715,3655.285714285714,135357499.0,51974605.0,47718730.0,35664164.0,200.5,76.99,70.69,52.83
United Kingdom,2022-01-10/2022-01-16,1528431.0,1196813.0,156097.0,0.032857142857142856,3234.4285714285716,136554312.0,52117863.0,47963133.0,36473316.0,202.28,77.2,71.05,54.03
United Kingdom,2022-01-17/2022-01-23,953199.0,818466.0,132378.0,0.028,2017.0,137372778.0,52236574.0,48195145.0,36941059.0,203.49,77.38,71.39,54.72
United Kingdom,2022-01-24/2022-01-30,746457.0,691899.0,112378.0,0.023714285714285716,1579.5714285714287,138064677.0,52345158.0,48416498.0,37303021.0,204.51,77.54,71.72,55.26
United Kingdom,2022-01-31/2022-02-06,600623.0,520530.0,101025.0,0.021285714285714286,1270.7142857142858,138585207.0,52437297.0,48594494.0,37553416.0,205.28,77.67,71.98,55.63
United Kingdom,2022-02-07/2022-02-13,486052.0,474029.0,81131.0,0.016999999999999998,1028.5714285714287,139059236.0,52514094.0,48758907.0,37786235.0,205.99,77.79,72.23,55.97
United Kingdom,2022-02-14/2022-02-20,459283.0,423047.0,68487.0,0.01457142857142857,971.8571428571429,139482283.0,52573589.0,48885893.0,38022801.0,206.61,77.88,72.41,56.32
United Kingdom,2022-02-21/2022-02-27,376051.0,358510.0,56489.0,0.012,795.7142857142857,139840793.0,52628660.0,49000222.0,38211911.0,207.14,77.96,72.58,56.6
United Kingdom,2022-02-28/2022-03-06,328376.0,316157.0,48207.0,0.010142857142857143,694.7142857142857,140156950.0,52672968.0,49106830.0,38377152.0,207.61,78.02,72.74,56.85
United Kingdom,2022-03-07/2022-03-13,458071.0,511605.0,38506.0,0.008285714285714285,969.2857142857143,140668555.0,52708425.0,49209241.0,38513136.0,208.37,78.08,72.89,57.05
United Kingdom,2022-03-14/2022-03-20,355329.0,288242.0,35230.0,0.007428571428571429,752.1428571428571,140956797.0,52747246.0,49312977.0,38648211.0,208.8,78.13,73.05,57.25
United Kingdom,2022-03-21/2022-03-27,650796.0,578250.0,36236.0,0.007571428571428572,1377.142857142857,141763443.0,52783242.0,49393056.0,38761519.0,209.99,78.19,73.17,57.42
United Kingdom,2022-03-28/2022-04-03,737408.0,806294.0,41243.0,0.008714285714285714,1560.4285714285713,142569737.0,52826860.0,49478287.0,38866665.0,211.19,78.25,73.29,57.57
United Kingdom,2022-04-04/2022-04-10,882674.0,959956.0,72293.0,0.015285714285714286,1867.7142857142858,143529693.0,52925734.0,49556712.0,38974239.0,212.61,78.4,73.41,57.73
United Kingdom,2022-04-11/2022-04-17,950800.0,791265.0,116710.0,0.024714285714285713,2011.857142857143,144320958.0,53035858.0,49625700.0,39069045.0,213.78,78.56,73.51,57.87
United Kingdom,2022-04-18/2022-04-24,793570.0,1024333.0,98771.0,0.020857142857142855,1679.4285714285713,145345291.0,53152044.0,49697444.0,39173584.0,215.3,78.73,73.62,58.03
United Kingdom,2022-04-25/2022-05-01,1023293.0,883937.0,103718.0,0.022,2165.5714285714284,146229228.0,53242209.0,49762476.0,39300955.0,216.61,78.87,73.71,58.22
United Kingdom,2022-05-02/2022-05-08,705038.0,654456.0,81297.0,0.017142857142857144,1491.857142857143,146883684.0,53317460.0,49821051.0,39415043.0,217.58,78.98,73.8,58.38
United Kingdom,2022-05-09/2022-05-15,681787.0,626283.0,71043.0,0.015,1442.7142857142858,147509967.0,53382948.0,49877776.0,39535712.0,218.5,79.08,73.88,58.56
United Kingdom,2022-05-16/2022-05-22,546819.0,504505.0,60446.0,0.012714285714285714,1157.2857142857142,148014472.0,53436647.0,49925517.0,39642789.0,219.25,79.15,73.95,58.72
United Kingdom,2022-05-23/2022-05-29,455448.0,420876.0,43398.0,0.009285714285714286,963.8571428571429,148435348.0,53472488.0,49986833.0,39724316.0,219.88,79.21,74.04,58.84
United Kingdom,2022-05-30/2022-06-05,337738.0,251890.0,41460.0,0.008714285714285714,714.5714285714286,148687238.0,53505425.0,50025632.0,39782009.0,220.25,79.26,74.1,58.93
United Kingdom,2022-06-06/2022-06-12,252706.0,294061.0,27617.0,0.005857142857142858,534.7142857142857,148981299.0,53539970.0,50069860.0,39850810.0,220.68,79.31,74.17,59.03
United Kingdom,2022-06-13/2022-06-19,262606.0,241991.0,30976.0,0.006571428571428571,555.7142857142857,149223290.0,53568338.0,50111302.0,39907229.0,221.04,79.35,74.23,59.11
United Kingdom,2022-06-20/2022-06-26,319009.0,330775.0,30348.0,0.006285714285714285,675.1428571428571,149554065.0,53601172.0,50160206.0,39965236.0,221.53,79.4,74.3,59.2
United Kingdom,2022-06-27/2022-07-03,297244.0,314651.0,32301.0,0.006714285714285714,629.0,149868716.0,53629719.0,50227780.0,40023211.0,222.0,79.44,74.4,59.29
United Kingdom,2022-07-04/2022-07-10,272009.0,242972.0,27984.0,0.006,575.4285714285714,150111688.0,53656588.0,50307273.0,40078099.0,222.36,79.48,74.52,59.37
United Kingdom,2022-07-11/2022-07-17,223961.0,216126.0,24388.0,0.005,473.7142857142857,150327814.0,53679207.0,50383625.0,40130299.0,222.68,79.51,74.63,59.44
United Kingdom,2022-07-18/2022-07-24,194166.0,183056.0,21096.0,0.004285714285714286,410.85714285714283,150510870.0,53700196.0,50454742.0,40174494.0,222.95,79.55,74.74,59.51
United Kingdom,2022-07-25/2022-07-31,193350.0,182945.0,24538.0,0.005,409.0,150693815.0,53723887.0,50526813.0,40219929.0,223.22,79.58,74.84,59.58
United Kingdom,2022-08-01/2022-08-07,162923.0,151734.0,20711.0,0.004428571428571428,344.7142857142857,150845549.0,53742609.0,50582531.0,40256647.0,223.45,79.61,74.93,59.63
United Kingdom,2022-08-08/2022-08-14,128962.0,111421.0,16606.0,0.0035714285714285718,272.85714285714283,150956970.0,53757748.0,50627204.0,40288940.0,223.61,79.63,74.99,59.68
United Kingdom,2022-08-15/2022-08-21,116203.0,113176.0,20388.0,0.004,246.0,151070146.0,53778336.0,50671638.0,40321218.0,223.78,79.66,75.06,59.73
United Kingdom,2022-08-22/2022-08-28,104270.0,102341.0,16262.0,0.003428571428571429,220.71428571428572,151172487.0,53794738.0,50714263.0,40351159.0,223.93,79.69,75.12,59.77
United Kingdom,2022-08-29/2022-09-04,84448.0,76333.0,14021.0,0.003,178.57142857142858,151248820.0,53806963.0,50745901.0,40373987.0,224.04,79.7,75.17,59.81
United Kingdom,2022-09-05/2022-09-11,0.0,0.0,8454.0,0.0018571428571428573,0.0,151248820.0,53813491.0,50762968.0,40373987.0,224.04,79.71,75.19,59.81
United States,2020-12-07/2020-12-13,0.0,0.0,0.0,0.0,0.0,45620.0,36817.0,9669.0,,0.01,0.01,0.0,
United States,2020-12-14/2020-12-20,759781.0,1200582.0,740031.0,0.031857142857142855,327.14285714285717,1246202.0,1207930.0,14813.0,,0.38,0.36,0.0,
United States,2020-12-21/2020-12-27,1995040.0,1867825.0,1951195.0,0.08414285714285714,858.5714285714286,3114027.0,3034790.0,26034.0,,0.94,0.91,0.01,
United States,2020-12-28/2021-01-03,2736234.0,3150496.0,2661108.0,0.11457142857142857,1177.2857142857142,6264523.0,6087979.0,62303.0,,1.89,1.83,0.02,
United States,2021-01-04/2021-01-10,4433247.0,5725261.0,3716743.0,0.16014285714285714,1907.4285714285713,11989784.0,10538948.0,1223570.0,,3.61,3.17,0.37,
United States,2021-01-11/2021-01-17,6862061.0,7228552.0,5222524.0,0.2247142857142857,2952.4285714285716,19218336.0,16333247.0,2517266.0,,5.79,4.92,0.76,
United States,2021-01-18/2021-01-24,7752089.0,8472596.0,6122845.0,0.26357142857142857,3335.714285714286,27690932.0,22905931.0,4267342.0,,8.34,6.9,1.29,
United States,2021-01-25/2021-01-31,9811404.0,10375364.0,6942212.0,0.29857142857142854,4221.714285714285,38066296.0,29904700.0,7439022.0,,11.47,9.01,2.24,
United States,2021-02-01/2021-02-07,11088465.0,11760998.0,6875594.0,0.296,4771.285714285715,49827294.0,36796219.0,12045089.0,2.0,15.01,11.08,3.63,0.0
United States,2021-02-08/2021-02-14,12486091.0,12983812.0,6945009.0,0.299,5372.571428571428,62811106.0,43783854.0,17777513.0,4.0,18.92,13.19,5.35,0.0
United States,2021-02-15/2021-02-21,11408579.0,10547818.0,5762448.0,0.248,4909.142857142857,73358924.0,48639402.0,23207465.0,6.0,22.1,14.65,6.99,0.0
United States,2021-02-22/2021-02-28,12838364.0,14873765.0,6090208.0,0.2621428571428571,5524.142857142857,88232689.0,56236747.0,30163870.0,11.0,26.58,16.94,9.09,0.0
United States,2021-03-01/2021-03-07,16459883.0,16943351.0,9539248.0,0.4104285714285715,7082.142857142857,105176040.0,66654619.0,36884011.0,15.0,31.68,20.08,11.11,0.0
United States,2021-03-08/2021-03-14,17681092.0,18153815.0,11468606.0,0.4932857142857143,7607.857142857143,123329855.0,78486481.0,44548562.0,19.0,37.15,23.64,13.42,0.0
United States,2021-03-15/2021-03-21,18330266.0,18268886.0,12033746.0,0.5177142857142857,7887.285714285715,141598741.0,90645717.0,51336336.0,23.0,42.65,27.3,15.46,0.0
United States,2021-03-22/2021-03-28,19322558.0,20296065.0,12266979.0,0.528,8314.142857142857,161894806.0,102813395.0,59944968.0,38.0,48.76,30.97,18.06,0.0
United States,2021-03-29/2021-04-04,21921915.0,21901328.0,12437519.0,0.5352857142857144,9432.57142857143,183796134.0,115173732.0,70491683.0,54.0,55.36,34.69,21.23,0.0
United States,2021-04-05/2021-04-11,23133401.0,24556882.0,13184653.0,0.5674285714285714,9953.857142857143,208353016.0,129298792.0,83968805.0,72.0,62.76,38.94,25.29,0.0
United States,2021-04-12/2021-04-18,22682468.0,21104600.0,11995393.0,0.5161428571428571,9759.714285714286,229457616.0,139542431.0,95002531.0,85.0,69.11,42.03,28.61,0.0
United States,2021-04-19/2021-04-25,19967340.0,19359180.0,8746682.0,0.3765714285714286,8591.57142857143,248816796.0,147668988.0,106030337.0,109.0,74.94,44.48,31.94,0.0
United States,2021-04-26/2021-05-02,18064065.0,17148515.0,7211561.0,0.31028571428571433,7772.714285714285,265965311.0,154165237.0,116839223.0,150.0,80.11,46.43,35.19,0.0
United States,2021-05-03/2021-05-09,15395743.0,14268027.0,5301030.0,0.228,6624.142857142857,280233338.0,158745361.0,126979633.0,172.0,84.41,47.81,38.25,0.0
United States,2021-05-10/2021-05-16,13105368.0,13248230.0,4523733.0,0.1945714285714286,5639.0,293481568.0,163954568.0,135415319.0,189.0,88.4,49.38,40.79,0.0
United States,2021-05-17/2021-05-23,13069517.0,12232428.0,6004514.0,0.25857142857142856,5623.571428571428,305713996.0,169761157.0,142316361.0,216.0,92.08,51.13,42.87,0.0
United States,2021-05-24/2021-05-30,9785168.0,8079228.0,4610136.0,0.19842857142857143,4210.428571428572,313793224.0,173548922.0,146993999.0,229.0,94.51,52.27,44.27,0.0
United States,2021-05-31/2021-06-06,6673234.0,6894019.0,2855013.0,0.1227142857142857,2871.4285714285716,320687243.0,176162803.0,151544876.0,251.0,96.59,53.06,45.64,0.0
United States,2021-06-07/2021-06-13,7524292.0,7151845.0,2619400.0,0.11271428571428573,3237.5714285714284,327839088.0,178563805.0,156577925.0,264.0,98.74,53.78,47.16,0.0
United States,2021-06-14/2021-06-20,6260513.0,5540824.0,2226824.0,0.09585714285714286,2693.8571428571427,333379912.0,180680215.0,160255045.0,284.0,100.41,54.42,48.27,0.0
United States,2021-06-21/2021-06-27,4640744.0,4312279.0,2008442.0,0.08657142857142856,1996.857142857143,337692191.0,182659719.0,162797623.0,308.0,101.71,55.02,49.03,0.0
United States,2021-06-28/2021-07-04,3934679.0,3476467.0,1855570.0,0.07985714285714286,1693.142857142857,341168658.0,184353899.0,164721942.0,334.0,102.76,55.53,49.61,0.0
United States,2021-07-05/2021-07-11,3248182.0,3382801.0,1605893.0,0.06914285714285714,1397.7142857142858,344551459.0,186052633.0,166570606.0,354.0,103.78,56.04,50.17,0.0
United States,2021-07-12/2021-07-18,3414826.0,3393765.0,1802560.0,0.07757142857142858,1469.4285714285713,347945224.0,187899544.0,168265353.0,371.0,104.8,56.59,50.68,0.0
United States,2021-07-19/2021-07-25,3710486.0,3932691.0,2219435.0,0.09557142857142857,1596.4285714285713,351877915.0,190404278.0,169837362.0,383.0,105.98,57.35,51.15,0.0
United States,2021-07-26/2021-08-01,4267754.0,4499946.0,2886106.0,0.124,1836.2857142857142,356377861.0,193481569.0,171409424.0,437.0,107.34,58.28,51.63,0.0
United States,2021-08-02/2021-08-08,4765909.0,4910325.0,3305365.0,0.14214285714285715,2050.8571428571427,361288186.0,196904648.0,173053736.0,484.0,108.82,59.31,52.12,0.0
United States,2021-08-09/2021-08-15,5051425.0,5172003.0,3339460.0,0.14357142857142854,2173.5714285714284,366460189.0,200144925.0,175053978.0,89773.0,110.38,60.28,52.73,0.03
United States,2021-08-16/2021-08-22,5659362.0,5905756.0,3084274.0,0.1325714285714286,2435.1428571428573,372365945.0,203127143.0,177504482.0,744348.0,112.16,61.18,53.46,0.22
United States,2021-08-23/2021-08-29,6054636.0,6180592.0,2909434.0,0.12514285714285714,2605.1428571428573,378546537.0,206022846.0,180288967.0,1409706.0,114.02,62.05,54.3,0.42
